t,Zr,X1,X2
"3,476","0,019948975","0,017972071","0,017255788"
"3,477","0,019948975","0,017976942","0,017260659"
"3,478","0,019948975","0,017976942","0,017260659"
"3,479","0,019948975","0,017981812","0,017265529"
"3,48","0,019948975","0,017981812","0,017265529"
"3,481","0,019948975","0,017981812","0,017265529"
"3,482","0,019948975","0,017986683","0,017270399"
"3,483","0,019948975","0,017986683","0,017270399"
"3,484","0,019948975","0,017986683","0,017270399"
"3,485","0,019948975","0,017986683","0,017270399"
"3,486","0,019948975","0,017986683","0,017270399"
"3,487","0,019948975","0,017986683","0,017270399"
"3,488","0,019948975","0,017986683","0,017270399"
"3,489","0,019948975","0,017986683","0,017270399"
"3,49","0,019948975","0,017986683","0,017270399"
"3,491","0,019948975","0,017986683","0,017270399"
"3,492","0,019948975","0,017986683","0,017270399"
"3,493","0,019948975","0,017986683","0,017270399"
"3,494","0,019948975","0,017986683","0,017270399"
"3,495","0,019948975","0,017986683","0,017270399"
"3,496","0,019948975","0,017986683","0,017270399"
"3,497","0,019948975","0,017986683","0,017270399"
"3,498","0,019948975","0,017986683","0,017270399"
"3,499","0,019948975","0,017986683","0,017270399"
"3,5","0,019948975","0,017986683","0,017270399"
"3,501","0,019948975","0,017986683","0,017270399"
"3,502","0,019948975","0,017986683","0,017270399"
"3,503","0,019948975","0,017986683","0,017270399"
"3,504","0,019948975","0,017986683","0,017270399"
"3,505","0,019948975","0,017986683","0,017270399"
"3,506","0,019948975","0,017986683","0,017270399"
"3,507","0,019948975","0,017986683","0,017270399"
"3,508","0,019948975","0,017986683","0,017270399"
"3,509","0,019948975","0,017986683","0,017270399"
"3,51","0,019948975","0,017986683","0,017270399"
"3,511","0,019948975","0,017991553","0,01727527"
"3,512","0,019948975","0,017991553","0,01727527"
"3,513","0,019948975","0,017991553","0,01727527"
"3,514","0,019948975","0,017991553","0,01727527"
"3,515","0,019948975","0,017991553","0,01727527"
"3,516","0,019948975","0,017991553","0,01727527"
"3,517","0,019948975","0,017991553","0,01727527"
"3,518","0,019948975","0,017991553","0,01727527"
"3,519","0,019948975","0,017991553","0,01727527"
"3,52","0,019948975","0,017991553","0,01727527"
"3,521","0,019948975","0,017991553","0,01727527"
"3,522","0,019948975","0,017991553","0,01727527"
"3,523","0,019948975","0,017991553","0,01727527"
"3,524","0,019948975","0,017991553","0,01727527"
"3,525","0,019948975","0,017991553","0,01727527"
"3,526","0,019948975","0,017991553","0,01727527"
"3,527","0,019948975","0,017996423","0,01728014"
"3,528","0,019948975","0,017996423","0,01728014"
"3,529","0,019948975","0,017996423","0,01728014"
"3,53","0,019948975","0,017996423","0,01728014"
"3,531","0,019948975","0,017996423","0,01728014"
"3,532","0,019948975","0,017996423","0,01728014"
"3,533","0,019948975","0,017996423","0,01728014"
"3,534","0,019948975","0,017996423","0,01728014"
"3,535","0,019948975","0,017996423","0,01728014"
"3,536","0,019948975","0,017996423","0,01728014"
"3,537","0,019948975","0,017996423","0,01728014"
"3,538","0,019948975","0,017996423","0,01728014"
"3,539","0,019948975","0,017996423","0,01728014"
"3,54","0,019948975","0,017996423","0,01728014"
"3,541","0,019948975","0,017996423","0,01728014"
"3,542","0,019948975","0,017996423","0,01728014"
"3,543","0,019948975","0,017996423","0,01728014"
"3,544","0,019948975","0,017996423","0,01728014"
"3,545","0,019948975","0,017996423","0,01728014"
"3,546","0,019948975","0,017996423","0,01728014"
"3,547","0,019948975","0,017991553","0,01727527"
"3,548","0,019948975","0,017991553","0,01727527"
"3,549","0,019948975","0,017991553","0,01727527"
"3,55","0,019948975","0,017991553","0,01727527"
"3,551","0,019948975","0,017991553","0,01727527"
"3,552","0,019948975","0,017991553","0,01727527"
"3,553","0,019948975","0,017991553","0,01727527"
"3,554","0,019948975","0,017991553","0,01727527"
"3,555","0,019948975","0,017991553","0,01727527"
"3,556","0,019948975","0,017991553","0,01727527"
"3,557","0,019948975","0,017991553","0,01727527"
"3,558","0,019948975","0,017991553","0,01727527"
"3,559","0,019948975","0,017991553","0,01727527"
"3,56","0,019948975","0,017991553","0,01727527"
"3,561","0,019948975","0,017991553","0,01727527"
"3,562","0,019948975","0,017991553","0,01727527"
"3,563","0,019948975","0,017991553","0,01727527"
"3,564","0,019948975","0,017991553","0,01727527"
"3,565","0,019948975","0,017991553","0,01727527"
"3,566","0,019948975","0,017991553","0,01727527"
"3,567","0,019948975","0,017991553","0,01727527"
"3,568","0,019948975","0,017991553","0,01727527"
"3,569","0,019948975","0,017991553","0,01727527"
"3,57","0,019948975","0,017991553","0,01727527"
"3,571","0,019948975","0,017991553","0,01727527"
"3,572","0,019948975","0,017991553","0,01727527"
"3,573","0,019948975","0,017991553","0,01727527"
"3,574","0,019948975","0,017991553","0,01727527"
"3,575","0,019948975","0,017991553","0,01727527"
"3,576","0,019948975","0,017991553","0,01727527"
"3,577","0,019948975","0,017991553","0,01727527"
"3,578","0,019948975","0,017991553","0,01727527"
"3,579","0,019948975","0,017991553","0,01727527"
"3,58","0,019948975","0,017991553","0,01727527"
"3,581","0,019948975","0,017991553","0,01727527"
"3,582","0,019948975","0,017991553","0,01727527"
"3,583","0,019948975","0,017991553","0,01727527"
"3,584","0,019948975","0,017991553","0,01727527"
"3,585","0,019948975","0,017991553","0,01727527"
"3,586","0,019948975","0,017991553","0,01727527"
"3,587","0,019948975","0,017991553","0,01727527"
"3,588","0,019948975","0,017991553","0,01727527"
"3,589","0,019948975","0,017991553","0,01727527"
"3,59","0,019948975","0,017991553","0,01727527"
"3,591","0,019948975","0,017991553","0,01727527"
"3,592","0,019948975","0,017991553","0,01727527"
"3,593","0,019948975","0,017991553","0,01727527"
"3,594","0,019948975","0,017991553","0,01727527"
"3,595","0,019948975","0,017991553","0,01727527"
"3,596","0,019948975","0,017991553","0,01727527"
"3,597","0,019948975","0,017991553","0,01727527"
"3,598","0,019948975","0,017991553","0,01727527"
"3,599","0,019948975","0,017991553","0,01727527"
"3,6","0,019948975","0,017991553","0,01727527"
"3,601","0,019948975","0,017991553","0,01727527"
"3,602","0,019948975","0,017991553","0,01727527"
"3,603","0,019948975","0,017991553","0,01727527"
"3,604","0,019948975","0,017991553","0,01727527"
"3,605","0,01994458","0,017991553","0,01727527"
"3,606","0,019940186","0,017991553","0,01727527"
"3,607","0,019927002","0,017991553","0,01727527"
"3,608","0,019905029","0,017991553","0,01727527"
"3,609","0,019869873","0,017991553","0,01727527"
"3,61","0,019817139","0,017986683","0,017270399"
"3,611","0,019749023","0,017986683","0,017270399"
"3,612","0,019656738","0,017981812","0,017265529"
"3,613","0,019544678","0,017981812","0,017265529"
"3,614","0,019412842","0,017976942","0,017260659"
"3,615","0,019263428","0,017972071","0,017255788"
"3,616","0,019103027","0,017967201","0,017250918"
"3,617","0,018938232","0,01795746","0,017241177"
"3,618","0,018764648","0,017942849","0,017226566"
"3,619","0,018577881","0,017928238","0,017211955"
"3,62","0,018375732","0,017918497","0,017202214"
"3,621","0,018162598","0,017908756","0,017192473"
"3,622","0,017940674","0,017899332","0,017192473"
"3,623","0,017714355","0,017880166","0,017182732"
"3,624","0,01748584","0,017861","0,017172992"
"3,625","0,017259521","0,017836964","0,01715838"
"3,626","0,017037598","0,017813245","0,01715351"
"3,627","0,016820068","0,017794395","0,01715351"
"3,628","0,016611328","0,017790157","0,017168121"
"3,629","0,016406982","0,017785918","0,017182732"
"3,63","0,016209229","0,017767385","0,017192473"
"3,631","0,016013672","0,017729686","0,017192473"
"3,632","0,015820313","0,017691986","0,017192473"
"3,633","0,015626953","0,017664028","0,017202214"
"3,634","0,015431396","0,017636386","0,017221696"
"3,635","0,015238037","0,017609059","0,017250918"
"3,636","0,015040283","0,017581733","0,01728014"
"3,637","0,014844727","0,017544666","0,017299622"
"3,638","0,014646973","0,017488433","0,017309363"
"3,639","0,014449219","0,017417905","0,017314233"
"3,64","0,014251465","0,017337953","0,017319103"
"3,641","0,014053711","0,017258","0,017323974"
"3,642","0,013860352","0,017173493","0,017333714"
"3,643","0,013669189","0,017079245","0,017333714"
"3,644","0,013482422","0,016975573","0,017333714"
"3,645","0,013297852","0,01686216","0,017323974"
"3,646","0,013111084","0,016734767","0,017319103"
"3,647","0,012922119","0,016607375","0,017314233"
"3,648","0,012730957","0,016479982","0,017309363"
"3,649","0,012533203","0,016333424","0,017294751"
"3,65","0,012335449","0,016163146","0,01727527"
"3,651","0,012133301","0,015987682","0,017241177"
"3,652","0,011928955","0,015807347","0,017202214"
"3,653","0,011726807","0,015608162","0,017163251"
"3,654","0,011529053","0,015413849","0,017129158"
"3,655","0,011331299","0,01521498","0,017099936"
"3,656","0,011135742","0,015011241","0,017065843"
"3,657","0,010937988","0,014788337","0,01702201"
"3,658","0,010740234","0,014555692","0,016968435"
"3,659","0,010538086","0,014313622","0,016914861"
"3,66","0,010338135","0,014071552","0,016861287"
"3,661","0,010135986","0,013834353","0,016812583"
"3,662","0,009938232","0,013587729","0,016763879"
"3,663","0,009742676","0,01333655","0,016720045"
"3,664","0,009551514","0,013094796","0,016676212"
"3,665","0,009360352","0,012843302","0,016622638"
"3,666","0,009166992","0,012582382","0,016569063"
"3,667","0,008971436","0,012321463","0,016515489"
"3,668","0,008775879","0,012055989","0,016466785"
"3,669","0,008578125","0,01179507","0,016413211"
"3,67","0,008382568","0,011524726","0,016359637"
"3,671","0,008187012","0,011249511","0,016301192"
"3,672","0,007989258","0,010984037","0,016252488"
"3,673","0,007793701","0,010723434","0,016208655"
"3,674","0,007595947","0,010477126","0,016169691"
"3,675","0,007395996","0,010230817","0,016130728"
"3,676","0,007196045","0,009965344","0,016082024"
"3,677","0,006991699","0,009690129","0,01602358"
"3,678","0,006789551","0,009419469","0,015960265"
"3,679","0,006585205","0,009158233","0,01589695"
"3,68","0,006383057","0,008906739","0,015843375"
"3,681","0,006180908","0,008660431","0,015804412"
"3,682","0,005976563","0,008418677","0,015760579"
"3,683","0,005774414","0,008167182","0,015707005"
"3,684","0,005570068","0,007920242","0,01564856"
"3,685","0,00536792","0,007658691","0,015575504"
"3,686","0,005165771","0,007406564","0,015502448"
"3,687","0,004963623","0,007145013","0,015429392"
"3,688","0,004761475","0,00689744","0,015351466"
"3,689","0,004561523","0,006654738","0,01527841"
"3,69","0,004361572","0,006411721","0,015195614"
"3,691","0,004161621","0,006168703","0,015112817"
"3,692","0,00396167","0,005925369","0,01502028"
"3,693","0,003761719","0,005682035","0,014927742"
"3,694","0,003561768","0,00544781","0,014825464"
"3,695","0,003364014","0,005208715","0,014718316"
"3,696","0,003164063","0,004955008","0,014596556"
"3,697","0,002964111","0,004705856","0,014469926"
"3,698","0,00276416","0,004475553","0,014343296"
"3,699","0,002566406","0,00424038","0,014211795"
"3,7","0,002366455","0,004009761","0,014075424"
"3,701","0,002168701","0,003788567","0,013939053"
"3,702","0,00196875","0,003562503","0,013797812"
"3,703","0,001768799","0,003331253","0,01364196"
"3,704","0,001573242","0,003113981","0,013481237"
"3,705","0,001379883","0,002896709","0,013320514"
"3,706","0,001190918","0,002688863","0,013159791"
"3,707","0,001008545","0,002476146","0,012994198"
"3,708","0,000837158","0,002282278","0,012828605"
"3,709","0,000678955","0,002092965","0,012658141"
"3,71","0,000533936","0,001913077","0,012487677"
"3,711","0,000408691","0,001742613","0,012317214"
"3,712","0,000298828","0,00158189","0,012156491"
"3,713","0,00020874","0,001435146","0,011990898"
"3,714","0,000138428","0,001283532","0,011820434"
"3,715","8,79E-05","0,001141343","0,01164997"
"3,716","5,71E-05","0,001003708","0,011474636"
"3,717","3,96E-05","0,000880368","0,011304173"
"3,718","3,30E-05","0,000766454","0,011133709"
"3,719","3,30E-05","0,000666834","0,010968116"
"3,72","3,96E-05","0,000581509","0,010807393"
"3,721","4,61E-05","0,000505609","0,01064667"
"3,722","5,49E-05","0,000434264","0,010481077"
"3,723","6,15E-05","0,000367473","0,010310614"
"3,724","6,81E-05","0,000286071","0,010125539"
"3,725","7,03E-05","0,000199482","0,009925853"
"3,726","6,81E-05","0,000122318","0,009726167"
"3,727","6,37E-05","6,40E-05","0,009526481"
"3,728","6,15E-05","2,97E-05","0,009341406"
"3,729","6,15E-05","1,53E-09","0,009151461"
"3,73","6,59E-05","-3,95E-05","0,008951775"
"3,731","6,59E-05","-7,47E-05","0,008737478"
"3,732","6,59E-05","-0,000119657","0,00851344"
"3,733","6,37E-05","-0,000160069","0,008284532"
"3,734","6,37E-05","-0,000186503","0,008050753"
"3,735","6,37E-05","-0,000222361","0,007816974"
"3,736","6,59E-05","-0,00023937","0,007583196"
"3,737","6,59E-05","-0,000246954","0,007349417"
"3,738","6,37E-05","-0,000249984","0,007110768"
"3,739","6,37E-05","-0,000253013","0,006872119"
"3,74","6,37E-05","-0,000236877","0,006643211"
"3,741","6,59E-05","-0,000211317","0,006414302"
"3,742","6,59E-05","-0,000190942","0,006170783"
"3,743","6,37E-05","-0,000175754","0,005912652"
"3,744","6,37E-05","-0,000160882","0,005644781"
"3,745","6,37E-05","-0,000150565","0,00538178"
"3,746","6,37E-05","-0,000121082","0,00512852"
"3,747","6,37E-05","-8,19E-05","0,004885"
"3,748","6,37E-05","-2,35E-05","0,004651221"
"3,749","6,37E-05","2,97E-05","0,004402832"
"3,75","6,37E-05","7,32E-05","0,004144701"
"3,751","6,37E-05","0,000111789","0,0038817"
"3,752","6,37E-05","0,000159806","0,003618699"
"3,753","6,37E-05","0,000203268","0,003360568"
"3,754","6,37E-05","0,000261025","0,003107308"
"3,755","6,37E-05","0,000318783","0,002854048"
"3,756","6,37E-05","0,000386281","0,002610529"
"3,757","6,37E-05","0,000463204","0,002367009"
"3,758","6,37E-05","0,000535573","0,00212836"
"3,759","6,37E-05","0,000617366","0,001889711"
"3,76","6,37E-05","0,000689735","0,001651062"
"3,761","6,37E-05","0,000766658","0,001407542"
"3,762","6,37E-05","0,000834156","0,001164023"
"3,763","6,37E-05","0,000901654","0,000920504"
"3,764","6,37E-05","0,000959727","0,000676984"
"3,765","6,37E-05","0,001032096","0,000438335"
"3,766","6,37E-05","0,00109991","0,000204556"
"3,767","6,37E-05","0,00116804","-1,95E-05"
"3,768","6,37E-05","0,001240725","-0,00024839"
"3,769","6,37E-05","0,00128969","-0,000482169"
"3,77","6,37E-05","0,001338654","-0,000715947"
"3,771","6,37E-05","0,001377878","-0,000959467"
"3,772","6,37E-05","0,001417418","-0,001193245"
"3,773","6,37E-05","0,001452088","-0,001431894"
"3,774","6,37E-05","0,001477332","-0,001670543"
"3,775","6,37E-05","0,001498023","-0,001904322"
"3,776","6,37E-05","0,001518713","-0,002138101"
"3,777","6,37E-05","0,001529979","-0,002371879"
"3,778","6,37E-05","0,00153669","-0,002600788"
"3,779","6,37E-05","0,001533976","-0,002829696"
"3,78","6,37E-05","0,001531263","-0,003058604"
"3,781","6,37E-05","0,001514254","-0,003292383"
"3,782","6,37E-05","0,00148295","-0,003531032"
"3,783","6,37E-05","0,001437351","-0,003774551"
"3,784","6,37E-05","0,001382327","-0,004018071"
"3,785","6,37E-05","0,001317878","-0,00426159"
"3,786","6,37E-05","0,00126317","-0,004495369"
"3,787","6,37E-05","0,001208778","-0,004719407"
"3,788","6,37E-05","0,001149832","-0,004938574"
"3,789","6,37E-05","0,001086331","-0,005152872"
"3,79","6,37E-05","0,001003665","-0,005376909"
"3,791","6,37E-05","0,000911574","-0,005600947"
"3,792","6,37E-05","0,000819483","-0,005824985"
"3,793","6,37E-05","0,000708543","-0,006049023"
"3,794","6,37E-05","0,000602472","-0,006268191"
"3,795","6,37E-05","0,000491848","-0,006482488"
"3,796","6,37E-05","0,000381539","-0,006687044"
"3,797","6,37E-05","0,000271547","-0,00688186"
"3,798","6,37E-05","0,000161554","-0,007076675"
"3,799","6,37E-05","4,25E-05","-0,00726175"
"3,8","6,37E-05","-8,15E-05","-0,007451695"
"3,801","6,37E-05","-0,000210045","-0,00763677"
"3,802","6,37E-05","-0,000357421","-0,007821845"
"3,803","6,37E-05","-0,000495371","-0,00800692"
"3,804","6,37E-05","-0,000647302","-0,008187124"
"3,805","6,37E-05","-0,000789807","-0,008367328"
"3,806","6,37E-05","-0,000941421","-0,008537792"
"3,807","6,37E-05","-0,001078424","-0,008693644"
"3,808","6,37E-05","-0,001215111","-0,008839756"
"3,809","6,37E-05","-0,001361222","-0,008985868"
"3,81","6,37E-05","-0,001507334","-0,009131979"
"3,811","6,37E-05","-0,001658316","-0,009282961"
"3,812","6,37E-05","-0,001813853","-0,009429073"
"3,813","6,37E-05","-0,001983684","-0,009580055"
"3,814","6,37E-05","-0,002138905","-0,009716426"
"3,815","6,37E-05","-0,002294125","-0,009852797"
"3,816","6,37E-05","-0,002439605","-0,009979427"
"3,817","6,37E-05","-0,002589639","-0,010101187"
"3,818","6,37E-05","-0,002739673","-0,010222947"
"3,819","6,37E-05","-0,002894577","-0,010349577"
"3,82","6,37E-05","-0,003044611","-0,010471336"
"3,821","6,15E-05","-0,003208941","-0,010597966"
"3,822","6,15E-05","-0,003368399","-0,010719726"
"3,823","6,15E-05","-0,003518433","-0,010841486"
"3,824","6,15E-05","-0,003682447","-0,010958375"
"3,825","5,93E-05","-0,00382761","-0,011075265"
"3,826","5,93E-05","-0,003977328","-0,011187284"
"3,827","5,93E-05","-0,004122176","-0,011294432"
"3,828","5,71E-05","-0,004257599","-0,011401581"
"3,829","5,71E-05","-0,004397576","-0,011503859"
"3,83","5,49E-05","-0,004537554","-0,011606137"
"3,831","5,49E-05","-0,004672976","-0,011713286"
"3,832","5,27E-05","-0,004803529","-0,011815564"
"3,833","5,27E-05","-0,004934081","-0,011917842"
"3,834","5,05E-05","-0,005059764","-0,01201525"
"3,835","5,05E-05","-0,00516628","-0,012102917"
"3,836","5,05E-05","-0,005272797","-0,012190584"
"3,837","4,83E-05","-0,005369572","-0,01226851"
"3,838","4,83E-05","-0,005466348","-0,012346436"
"3,839","4,61E-05","-0,005553699","-0,012424362"
"3,84","4,61E-05","-0,005636496","-0,012507159"
"3,841","4,61E-05","-0,005718976","-0,012580215"
"3,842","4,61E-05","-0,005792032","-0,012653271"
"3,843","4,39E-05","-0,005855347","-0,012716586"
"3,844","4,39E-05","-0,005904367","-0,01277503"
"3,845","4,39E-05","-0,005957941","-0,012828605"
"3,846","4,39E-05","-0,005987796","-0,012877309"
"3,847","4,39E-05","-0,00601278","-0,012921142"
"3,848","4,39E-05","-0,006032893","-0,012960105"
"3,849","4,39E-05","-0,006048136","-0,012994198"
"3,85","4,39E-05","-0,006053955","-0,013028291"
"3,851","4,39E-05","-0,006059773","-0,013062383"
"3,852","4,39E-05","-0,006060721","-0,013091606"
"3,853","4,39E-05","-0,006042504","-0,013111087"
"3,854","4,39E-05","-0,006024286","-0,013130569"
"3,855","4,17E-05","-0,005996328","-0,01314031"
"3,856","4,17E-05","-0,005963499","-0,01314518"
"3,857","4,17E-05","-0,005921246","-0,01315005"
"3,858","4,17E-05","-0,005869251","-0,01314518"
"3,859","4,17E-05","-0,005831552","-0,01314518"
"3,86","4,17E-05","-0,005770133","-0,01314031"
"3,861","4,17E-05","-0,005718139","-0,013135439"
"3,862","4,17E-05","-0,005661274","-0,013125698"
"3,863","4,17E-05","-0,005594985","-0,013115958"
"3,864","4,17E-05","-0,005523825","-0,013101346"
"3,865","4,17E-05","-0,005447795","-0,013081865"
"3,866","4,17E-05","-0,005376319","-0,013057513"
"3,867","4,17E-05","-0,005290548","-0,013028291"
"3,868","4,17E-05","-0,005200222","-0,013003939"
"3,869","4,17E-05","-0,005109581","-0,012969846"
"3,87","4,17E-05","-0,00502381","-0,012940624"
"3,871","4,17E-05","-0,004933169","-0,012906531"
"3,872","4,17E-05","-0,004842527","-0,012872438"
"3,873","4,17E-05","-0,004747016","-0,012833475"
"3,874","4,17E-05","-0,004646633","-0,012789642"
"3,875","4,17E-05","-0,004546251","-0,012745808"
"3,876","4,17E-05","-0,004450423","-0,012697104"
"3,877","4,17E-05","-0,004345171","-0,0126484"
"3,878","4,17E-05","-0,004244473","-0,012594826"
"3,879","3,96E-05","-0,004143775","-0,012541252"
"3,88","3,96E-05","-0,004038206","-0,012482807"
"3,881","3,96E-05","-0,003932637","-0,012424362"
"3,882","3,96E-05","-0,003826753","-0,012356177"
"3,883","3,96E-05","-0,003725739","-0,012292862"
"3,884","3,96E-05","-0,003624409","-0,012219806"
"3,885","3,96E-05","-0,003513654","-0,01214675"
"3,886","3,96E-05","-0,003402583","-0,012063954"
"3,887","3,96E-05","-0,003300936","-0,011981157"
"3,888","3,96E-05","-0,00319442","-0,01189349"
"3,889","3,96E-05","-0,003087903","-0,011805823"
"3,89","3,96E-05","-0,002985941","-0,011713286"
"3,891","3,96E-05","-0,002879109","-0,011615878"
"3,892","3,96E-05","-0,00277683","-0,0115136"
"3,893","3,96E-05","-0,002679107","-0,011406451"
"3,894","3,96E-05","-0,002571958","-0,011299302"
"3,895","3,96E-05","-0,002464494","-0,011182413"
"3,896","3,96E-05","-0,002366454","-0,011065524"
"3,897","3,96E-05","-0,002263544","-0,010943764"
"3,898","3,96E-05","-0,002170058","-0,010822004"
"3,899","3,96E-05","-0,002076573","-0,010700245"
"3,9","3,96E-05","-0,001982771","-0,010568744"
"3,901","3,96E-05","-0,00188897","-0,010437244"
"3,902","3,96E-05","-0,001799723","-0,010300873"
"3,903","3,96E-05","-0,001700735","-0,010154761"
"3,904","3,96E-05","-0,001616043","-0,01001352"
"3,905","3,96E-05","-0,001531034","-0,009862538"
"3,906","3,96E-05","-0,001450896","-0,009716426"
"3,907","3,96E-05","-0,001380182","-0,009570314"
"3,908","3,96E-05","-0,001304599","-0,009419332"
"3,909","4,17E-05","-0,001233569","-0,00926348"
"3,91","4,17E-05","-0,001167094","-0,009102757"
"3,911","4,17E-05","-0,001100619","-0,008942034"
"3,912","4,17E-05","-0,001043569","-0,008781311"
"3,913","4,17E-05","-0,000981648","-0,008615718"
"3,914","4,17E-05","-0,000929152","-0,008450125"
"3,915","4,17E-05","-0,000886081","-0,008284532"
"3,916","4,17E-05","-0,00084301","-0,008118938"
"3,917","4,17E-05","-0,000809364","-0,007953345"
"3,918","4,17E-05","-0,000770847","-0,007782882"
"3,919","4,17E-05","-0,000741755","-0,007612418"
"3,92","4,17E-05","-0,000722088","-0,007441954"
"3,921","4,17E-05","-0,00069755","-0,00726662"
"3,922","4,17E-05","-0,000673013","-0,007091286"
"3,923","4,17E-05","-0,000653029","-0,006911082"
"3,924","4,17E-05","-0,000647341","-0,006735748"
"3,925","4,17E-05","-0,000636783","-0,006555544"
"3,926","4,17E-05","-0,000626225","-0,006375339"
"3,927","4,17E-05","-0,000625091","-0,006195135"
"3,928","4,17E-05","-0,000623957","-0,00601493"
"3,929","4,17E-05","-0,000627378","-0,005829856"
"3,93","4,17E-05","-0,000630799","-0,005644781"
"3,931","4,17E-05","-0,000638774","-0,005454836"
"3,932","4,17E-05","-0,000641879","-0,00526002"
"3,933","4,17E-05","-0,000635559","-0,005065205"
"3,934","4,17E-05","-0,000648088","-0,004870389"
"3,935","4,17E-05","-0,000651193","-0,004675573"
"3,936","4,17E-05","-0,000663723","-0,004480758"
"3,937","4,17E-05","-0,000676252","-0,004285942"
"3,938","4,17E-05","-0,000693652","-0,004095997"
"3,939","4,17E-05","-0,000706182","-0,003901182"
"3,94","4,17E-05","-0,000713841","-0,003701496"
"3,941","4,17E-05","-0,00071663","-0,003496939"
"3,942","4,17E-05","-0,000723973","-0,003287513"
"3,943","4,17E-05","-0,000717021","-0,003073215"
"3,944","4,17E-05","-0,000719494","-0,002858918"
"3,945","4,17E-05","-0,000712542","-0,002644621"
"3,946","4,17E-05","-0,000719885","-0,002435195"
"3,947","4,17E-05","-0,000722674","-0,002230638"
"3,948","4,17E-05","-0,000725462","-0,002026082"
"3,949","4,17E-05","-0,000737676","-0,001821525"
"3,95","4,17E-05","-0,000735594","-0,001612099"
"3,951","4,39E-05","-0,000733513","-0,001402672"
"3,952","4,39E-05","-0,00072169","-0,001183505"
"3,953","4,39E-05","-0,000709868","-0,000964337"
"3,954","4,39E-05","-0,000688621","-0,00074517"
"3,955","4,39E-05","-0,000677114","-0,000535743"
"3,956","4,39E-05","-0,000679903","-0,000331186"
"3,957","4,39E-05","-0,000673267","-0,00012663"
"3,958","4,39E-05","-0,000666947","6,82E-05"
"3,959","4,39E-05","-0,000665182","0,000267871"
"3,96","4,39E-05","-0,000649121","0,000472428"
"3,961","4,39E-05","-0,00063306","0,000676984"
"3,962","4,39E-05","-0,000607575","0,00088154"
"3,963","4,39E-05","-0,000577219","0,001090967"
"3,964","4,39E-05","-0,000551733","0,001295523"
"3,965","4,39E-05","-0,000535988","0,001490339"
"3,966","4,39E-05","-0,000510819","0,001685155"
"3,967","4,39E-05","-0,00049052","0,0018751"
"3,968","4,39E-05","-0,000460796","0,002065045"
"3,969","4,39E-05","-0,000426201","0,00225986"
"3,97","4,39E-05","-0,000382182","0,002454676"
"3,971","4,39E-05","-0,000343033","0,002644621"
"3,972","4,39E-05","-0,000299014","0,002839437"
"3,973","4,39E-05","-0,000250441","0,003029382"
"3,974","4,39E-05","-0,000201867","0,003219327"
"3,975","4,39E-05","-0,000163035","0,003399532"
"3,976","4,39E-05","-0,000114777","0,003579736"
"3,977","4,39E-05","-6,20E-05","0,00375507"
"3,978","4,39E-05","-9,15E-06","0,003930404"
"3,979","4,39E-05","5,80E-05","0,004110608"
"3,98","4,39E-05","0,000125061","0,004290813"
"3,981","4,39E-05","0,000192168","0,004471017"
"3,982","4,39E-05","0,000263829","0,004646351"
"3,983","4,39E-05","0,000340361","0,004826556"
"3,984","4,39E-05","0,000416577","0,004997019"
"3,985","4,39E-05","0,000492793","0,005167483"
"3,986","4,39E-05","0,000583304","0,005342817"
"3,987","4,39E-05","0,000668944","0,00551328"
"3,988","4,39E-05","0,00076401","0,005683744"
"3,989","4,39E-05","0,000859075","0,005854208"
"3,99","4,39E-05","0,000954141","0,006024671"
"3,991","4,39E-05","0,00105376","0,006190264"
"3,992","4,61E-05","0,00115338","0,006355858"
"3,993","4,61E-05","0,001252684","0,00651171"
"3,994","4,61E-05","0,001356858","0,006672433"
"3,995","4,61E-05","0,001456162","0,006828285"
"3,996","4,61E-05","0,00156002","0,006979267"
"3,997","4,61E-05","0,001668749","0,00713512"
"3,998","4,61E-05","0,001777477","0,007290972"
"3,999","4,61E-05","0,00189076","0,007441954"
4,"4,61E-05","0,001999173","0,007588066"
"4,001","4,61E-05","0,00211701","0,007734178"
"4,002","4,61E-05","0,002220552","0,007875419"
"4,003","4,61E-05","0,002323778","0,00800692"
"4,004","4,61E-05","0,002431875","0,00814329"
"4,005","4,61E-05","0,002539656","0,008269921"
"4,006","4,61E-05","0,002642882","0,008401421"
"4,007","4,83E-05","0,002750662","0,008528051"
"4,008","4,83E-05","0,002858443","0,008654681"
"4,009","4,83E-05","0,002961353","0,008776441"
"4,01","4,83E-05","0,003064263","0,008898201"
"4,011","4,83E-05","0,003171728","0,00901509"
"4,012","4,83E-05","0,003264897","0,009127109"
"4,013","4,83E-05","0,003367491","0,009239128"
"4,014","4,83E-05","0,00345579","0,009346276"
"4,015","4,83E-05","0,003548644","0,009448555"
"4,016","4,83E-05","0,003641497","0,009550833"
"4,017","4,83E-05","0,003720055","0,009648241"
"4,018","4,83E-05","0,003808038","0,009745648"
"4,019","4,83E-05","0,003891151","0,009838186"
"4,02","4,83E-05","0,003964839","0,009930723"
"4,021","5,05E-05","0,004043081","0,01001839"
"4,022","5,05E-05","0,004107028","0,010101187"
"4,023","5,05E-05","0,00418527","0,010188854"
"4,024","5,05E-05","0,004244347","0,01026678"
"4,025","5,05E-05","0,004312848","0,010344706"
"4,026","5,05E-05","0,004367055","0,010417762"
"4,027","5,05E-05","0,004421261","0,010490818"
"4,028","5,05E-05","0,004475467","0,010563874"
